C10021449	http://appstore.huawei.com:80/app/C10021449	音乐	\http://appimg.hicloud.com/hwmarket/files/application/icon144/3f4dfa82d953418993dfcf06fab37009.png	宝宝故事听听:我们为0-6岁宝宝精心挑选了几个有教育意义的故事音频，全免费！无广告！可下载！粑粑麻麻们快来使用吧！  格林童话故事有: 睡美人, 一千零一夜, 皇帝的新装, 渔夫和金鱼, 小红帽, 三只小猪, 仙履奇缘, 聪明的小乌鸦口渴了, 鹬蚌相争, 王子与天鹅, 兄弟历险记, 辛巴达历险记, 莴苣姑娘, 十二门徒…… 安徒生童话故事有: 皇帝的新装	C10200687:视频,C10055832:华为文件管理,C10067631:华为手机服务,C10132067:华为帐号,C10168550:亲情关怀,C10360236:华为视频,C66323:华为备份,C10207207:华为云服务,C10060708:华为支付,C10085602:花粉俱乐部,C10021449:音乐,C2002:爱奇艺,C3466:酷狗音乐,C32569:优酷,C20960:搜狐视频,C29156:腾讯视频,C290:酷我音乐,C10220136:QQ音乐,C2068:多米音乐,C10162466:爱看4G视频,
C10060708	http://appstore.huawei.com:80/app/C10060708	华为支付	\http://appimg.hicloud.com/hwmarket/files/application/icon144/478152082c5e4db487c9add4a8483aa1.png	应用为华为钱包支付服务插件，无桌面图标，如需进行花币充值、银行卡管理、查询账单及体验其他钱包功能，请安装“华为钱包”。华为支付内包含零钱、花币、信用卡、借记卡、支付宝、微信支付、手机充值卡、手机话费支付(针对部分应用)等多种支付方式，使用华为账号登录，更可体验一键支付的方便快捷。	C10132067:华为帐号,C10217244:华为钱包,C10055832:华为文件管理,C10067631:华为手机服务,C10200687:视频,C10168550:亲情关怀,C66323:华为备份,C10207207:华为云服务,C10085602:花粉俱乐部,C10021449:音乐,C10060708:华为支付,C5373:支付宝,C10217244:华为钱包,C2861:同花顺,C10092701:中国建设银行,C10366337:翼支付,C3400:随手记,C10148748:大智慧,C10243018:中国工商银行,C10158625:钱包,
C36902	http://appstore.huawei.com:80/app/C36902	WiFi万能钥匙	\http://appimg.hicloud.com/hwmarket/files/application/icon144/0d9d08781d0341219eb3fda40cb65231.png	WiFi万能钥匙是基于分享经济模式而推出的免费上网服务。通过云计算技术，将热点主人分享的闲置WiFi资源进行利用，帮助更多的人上网。用户无论身处何地，只要打开WiFi万能钥匙，即可看到周围有哪些可分享热点，点击连接即可上网。 同时，WiFi万能钥匙还能提供WiFi省电功能、查看手机流量消耗情况、快速将手机转换成WiFi热点，以及实时测试当前网络的速度等	C10182278:WiFi钥匙,C10222074:WiFi万能密码,C10409103:WiFi万能密码…,C183901:WiFi信号增强…,C7254133:腾讯手机管家（…,C3466:酷狗音乐,C5683:微信,C10397414:QQ空间,C9319:QQ,C2682:搜狗输入法,C36902:WiFi万能钥匙,C27162:华为应用市场,C10055832:华为文件管理,C66323:华为备份,C21976:UC浏览器,C10067631:华为手机服务,C10207207:华为云服务,C20679:QQ浏览器,C10059090:华为游戏中心,C10132067:华为帐号,
C27162	http://appstore.huawei.com:80/app/C27162	华为应用市场	\http://appimg.hicloud.com/hwmarket/files/application/icon144/2001539f7c0e4d15a5e2e2b9a24c4edf.png	华为应用市场:新版本特性： 1、应用详情页里，看看与你志趣相投的人下载了什么应用 2、视网膜级别的高清应用图标和截图介绍 3、为你识别手机里的不良应用，你可以在“不推荐更新”列表里看到 4、应用管理一键清理垃圾文件，获得额外空间 5、安装应用出现问题不用怕，我们为你准备了详细的解决指引 6、系统级保护，防止安装包被篡改，官方应用最安全<	C10055832:华为文件管理,C10132067:华为帐号,C10067631:华为手机服务,C10200687:视频,C66323:华为备份,C10060708:华为支付,C10168550:亲情关怀,C10207207:华为云服务,C10021449:音乐,C10085602:花粉俱乐部,C36902:WiFi万能钥匙,C27162:华为应用市场,C10055832:华为文件管理,C66323:华为备份,C21976:UC浏览器,C10067631:华为手机服务,C10207207:华为云服务,C20679:QQ浏览器,C10059090:华为游戏中心,C10132067:华为帐号,
C21976	http://appstore.huawei.com:80/app/C21976	UC浏览器	\http://appimg.hicloud.com/hwmarket/files/application/icon144/207572efcc1641b2bf7bd47a3ebbbf2c.png	宝宝故事听听:我们为0-6岁宝宝精心挑选了几个有教育意义的故事音频，全免费！无广告！可下载！粑粑麻麻们快来使用吧！  格林童话故事有: 睡美人, 一千零一夜, 皇帝的新装, 渔夫和金鱼, 小红帽, 三只小猪, 仙履奇缘, 聪明的小乌鸦口渴了, 鹬蚌相争, 王子与天鹅, 兄弟历险记, 辛巴达历险记, 莴苣姑娘, 十二门徒…… 安徒生童话故事有: 皇帝的新装	C5206:美团团购,C9136:唯品会,C10150873:猎豹浏览器,C5373:支付宝,C29156:腾讯视频,C32569:优酷,C3466:酷狗音乐,C10134672:开心消消乐,C10220136:QQ音乐,C10281112:捕鱼达人千炮版,C36902:WiFi万能钥匙,C27162:华为应用市场,C10055832:华为文件管理,C66323:华为备份,C21976:UC浏览器,C10067631:华为手机服务,C10207207:华为云服务,C20679:QQ浏览器,C10059090:华为游戏中心,C10132067:华为帐号,
C66323	http://appstore.huawei.com:80/app/C66323	华为备份	\http://appimg.hicloud.com/hwmarket/files/application/icon144/14ed1e7bf7fb42b899195b0c618cb266.png	华为备份:【软件介绍】 【备份】是华为公司为用户精心打造的一款手机数据备份软件，可以方便快速地在本地或云端备份华为手机中的个人数据、应用程序、多媒体数据等，系统升级、刷机、换机安全无忧。 【备份】支持中文、英文、法语、西班牙语、俄语、日语、韩语等42国语言，适配华为手机安卓系统4.0及以上。  【功能特色】 1.全数据：可备份您手机中所有	C10055832:华为文件管理,C10067631:华为手机服务,C10132067:华为帐号,C10207207:华为云服务,C10200687:视频,C10168550:亲情关怀,C10085602:花粉俱乐部,C10060708:华为支付,C10021449:音乐,C27162:华为应用市场,C36902:WiFi万能钥匙,C27162:华为应用市场,C10055832:华为文件管理,C66323:华为备份,C21976:UC浏览器,C10067631:华为手机服务,C10207207:华为云服务,C20679:QQ浏览器,C10059090:华为游戏中心,C10132067:华为帐号,
C10059090	http://appstore.huawei.com:80/app/C10059090	华为游戏中心	\http://appimg.hicloud.com/hwmarket/files/application/icon144/ee2e6bbbcfef44d78de830c1f445537a_1.png	华为游戏中心是华为公司提供的安卓游戏下载平台，所有游戏都经过专业的测评团队层层检测，为您推荐最安全质量最高的游戏内容， 目前我们有20万游戏聚众平台，个性化专题定制，和丰富多元的游戏礼包，还有游戏论坛供大家互动，华为游戏中心不单服务所有华为用户，还支持国内主流安卓机型。 新版本特性： 1、新增 动态-广场，看到所有玩家的热门动态； 2	C10217244:华为钱包,C10173884:天龙八部3D,C10432181:问道（下载赢P9…,C10085602:花粉俱乐部,C10126869:刀塔传奇,C10479086:倚天屠龙记,C10395198:倩女幽魂（杨洋…,C10487329:圣斗士星矢：重…,C10242764:梦幻西游,C10328276:横扫千军,C36902:WiFi万能钥匙,C27162:华为应用市场,C10055832:华为文件管理,C66323:华为备份,C21976:UC浏览器,C10067631:华为手机服务,C10207207:华为云服务,C20679:QQ浏览器,C10059090:华为游戏中心,C10132067:华为帐号,
C5683	http://appstore.huawei.com:80/app/C5683	微信	\http://appimg.hicloud.com/hwmarket/files/application/icon144/af2ea44b380949f1b34cb9e7b62a75dd_2.png	【欢乐盖大楼2】是一款经营产业链玩法+盖楼玩法相结合的精品休闲手游。在游戏中，可以修建工坊，按客户订单生产所需商品，完成财富原始积累，再投资高级工坊，产销高级商品，缔造你的商业帝国！欢乐颂，盖大楼！	C2543:QQ同步助手,C9319:QQ,C5373:支付宝,C2682:搜狗输入法,C3466:酷狗音乐,C2861:同花顺,C54626:铃声多多,C21976:UC浏览器,C36902:WiFi万能钥匙,C10220136:QQ音乐,C5683:微信,C9319:QQ,C7166:微博,C23563:陌陌,C10085602:花粉俱乐部,C10154337:易信,C37549:189邮箱,C2543:QQ同步助手,C19185:百度贴吧,C10405418:QQ邮箱,
C57236	http://appstore.huawei.com:80/app/C57236	今日头条	\http://appimg.hicloud.com/hwmarket/files/application/icon144/aa45492a27c94020868ee2508202d9a1.png	成都查违章，您的完美违章助手 －违章查询，永久免费查询  －数据精准，与交管局直接对接，同步进行更新，保证数据准确无误 －最快查询，车辆信息填写最少，一键点击立即查询，保证信息安全性，完美支持单车查询、多车查询、本地查询、异地查询 －功能丰富，养车常识、随手记账、紧急救援…为您提供各种贴心服务  成都查违章是车一百为汽车车	C10295678:天天快报,C2022:搜狐新闻,C9147:网易新闻,C31975:墨迹天气,C104688:腾讯新闻,C40238:内涵段子,C2861:同花顺,C3382:百度地图,C20960:搜狐视频,C2217:我查查,C57236:今日头条,C2022:搜狐新闻,C9147:网易新闻,C104688:腾讯新闻,C179773:爱读掌阅,C149006:塔读文学,C28837:ZAKER,C86189:爱动漫,C2034:天翼阅读,C10084466:咪咕阅读,
C5206	http://appstore.huawei.com:80/app/C5206	美团团购	\http://appimg.hicloud.com/hwmarket/files/application/icon144/0814f40c940841d19de7f61cf2bb2da8.png	美团团购:【超值活动】 你的童心还剩多少？参加测童心游戏，25元红包免费拿起来！！！ 活动时间：5.28~6.1 【产品特点】 团购新用户1元吃喝玩乐，电影，酒店，外卖，美食，旅游优惠送；老用户名店抢购，商家团购折上折； 精致美食，旅游团购，酒店预订，打折机票，特惠电影，在线买单，外卖立减，团购优惠根本停不下来！团购、美食、酒店、旅游、机票、火	C9136:唯品会,C21976:UC浏览器,C10220136:QQ音乐,C20252:京东,C5373:支付宝,C10281112:捕鱼达人千炮版,C32569:优酷,C29156:腾讯视频,C10134672:开心消消乐,C6023:美图秀秀,C34075:手机淘宝,C10049053:华为商城,C5206:美团团购,C10608:大众点评,C57804:天猫,C20252:京东,C9136:唯品会,C2217:我查查,C10116109:百度糯米,C10284106:美丽说,
C29156	http://appstore.huawei.com:80/app/C29156	腾讯视频	\http://appimg.hicloud.com/hwmarket/files/application/icon144/fe87a3b00fed4df6b57ff3589ef4107a.png	《奔跑吧兄弟4》首播 - 每周五与你相约！  【爱奇艺为您精心推荐】 《奔跑吧兄弟4》首播：每周五与你相约跑出趣 《欢乐颂》首播：刘涛蒋欣杨紫演绎女性成长 《最好的我们》独播：刘昊然虐心牵手谭松韵 《奇葩说3》独播：“马晓康”率众奇葩开撕 《美人鱼》首播：星爷携手邓超林允喜剧巨制  独播欢乐汇：最好的我们	C9136:唯品会,C5206:美团团购,C21976:UC浏览器,C32569:优酷,C10220136:QQ音乐,C20960:搜狐视频,C10134672:开心消消乐,C3466:酷狗音乐,C2002:爱奇艺,C10281112:捕鱼达人千炮版,C10021449:音乐,C2002:爱奇艺,C3466:酷狗音乐,C32569:优酷,C20960:搜狐视频,C29156:腾讯视频,C290:酷我音乐,C10220136:QQ音乐,C2068:多米音乐,C10162466:爱看4G视频,
C2002	http://appstore.huawei.com:80/app/C2002	爱奇艺	\http://appimg.hicloud.com/hwmarket/files/application/icon144/3a92c07c1d094fb5938eca48a68e7f5f.png	美团团购:【超值活动】 你的童心还剩多少？参加测童心游戏，25元红包免费拿起来！！！ 活动时间：5.28~6.1 【产品特点】 团购新用户1元吃喝玩乐，电影，酒店，外卖，美食，旅游优惠送；老用户名店抢购，商家团购折上折； 精致美食，旅游团购，酒店预订，打折机票，特惠电影，在线买单，外卖立减，团购优惠根本停不下来！团购、美食、酒店、旅游、机票、火	C52577:爱奇艺PPS,C5206:美团团购,C29156:腾讯视频,C32569:优酷,C21976:UC浏览器,C9136:唯品会,C10220136:QQ音乐,C3466:酷狗音乐,C10132452:芒果TV,C5373:支付宝,C10021449:音乐,C2002:爱奇艺,C3466:酷狗音乐,C32569:优酷,C20960:搜狐视频,C29156:腾讯视频,C290:酷我音乐,C10220136:QQ音乐,C2068:多米音乐,C10162466:爱看4G视频,
C121553	http://appstore.huawei.com:80/app/C121553	WPS Office	\http://appimg.hicloud.com/hwmarket/files/application/icon144/62cf32470e9946bda6c67597ac3b30c0.png	QQ手机版，致力于打造欢乐无限的沟通、娱乐与生活体验——乐在沟通15年，聊天欢乐8亿人！ 【全新视觉，灵动呈现】 - 全新界面：化繁为简的架构，更加轻便自如，冰川蓝主题带来灵动清爽的视觉体验。 - 语音通话：支持2人语音通话、3人语音通话、一群人语音通话都高清流畅，快拉上小伙伴体验下，想聊多久聊多久哦！ - 视频聊天：可轻松开启视频通	C7127592:Microsoft Wo…,C7127453:Microsoft Ex…,C37127:PDF阅读器 …,C112044:超级课程表,C10113430:CAD快速看图,C66323:华为备份,C6468:金山词霸,C10166330:网易邮箱大师,C381:网易有道词典,C10405418:QQ邮箱,C121553:WPS Office,C381:网易有道词典,C174391:百度云,C5458:驾考宝典驾校考…,C10113015:作业帮,C6468:金山词霸,C10191382:小猿搜题,C10068705:扫描全能王,C10082485:名片全能王,C10208807:驾校一点通,
C9319	http://appstore.huawei.com:80/app/C9319	QQ	\http://appimg.hicloud.com/hwmarket/files/application/icon144/ab6c0082dbf6422f8691e326ca0acaf1.png	多趣旅行Pro:- 每周特价推荐  - 汇集各大平台出境游产品，不必在各个app或网站来回比较  - 精心提取机票、酒店、费用、行程、优惠等关键信息，便于您一目了然地缩小筛选范围  - 直观的产品比较，迅速发现产品差异，找到合适的出境游产品  - 提供真实的机票和酒店的自订价格，判断是否真的值得购买，不再被“市场价”“XX折“忽悠  - 每周替	C50927:QQ HD,C10111119:QQ轻聊版,C5683:微信,C2543:QQ同步助手,C5373:支付宝,C2682:搜狗输入法,C10397414:QQ空间,C21976:UC浏览器,C3466:酷狗音乐,C5206:美团团购,C5683:微信,C9319:QQ,C7166:微博,C23563:陌陌,C10085602:花粉俱乐部,C10154337:易信,C37549:189邮箱,C2543:QQ同步助手,C19185:百度贴吧,C10405418:QQ邮箱,
