C5683	http://appstore.huawei.com:80/app/C5683	微信	\http://appimg.hicloud.com/hwmarket/files/application/icon144/8a1dca0b0ecf4a27b49ad01cfaa7b95d.png	1.可以发语音、文字消息、表情、图片、视频。30M流量可以收发上千条语音，省电省流量。 2.朋友圈，跟朋友们分享生活点滴。 3.摇一摇、查看附近的人，世界不再有陌生人。 4.扫一扫，可以扫商品条码、图书封面、CD封面，甚至扫描英文单词来翻译成中文。 5.公众帐号，用微信关注明星、看新闻、设提醒… 6.游戏中心，和朋友们一起玩游戏	C2543:QQ同步助手,C9319:QQ,C5373:支付宝,C2682:搜狗输入法,C3466:酷狗音乐,C2861:同花顺炒股,C54626:铃声多多,C21976:UC浏览器,C104688:腾讯新闻,C36902:WiFi万能钥匙,C5683:微信,C9319:QQ,C7166:微博,C23563:陌陌,C10085602:花粉俱乐部,C10154337:易信,C37549:189邮箱,C2543:QQ同步助手,C19185:百度贴吧,C10405418:QQ邮箱,
C36902	http://appstore.huawei.com:80/app/C36902	WiFi万能钥匙	\http://appimg.hicloud.com/hwmarket/files/application/icon144/864b800b3ea942faa8a3ddb097a18e72.png	WiFi万能钥匙是基于分享经济模式而推出的免费上网服务。通过云计算技术，将热点主人分享的闲置WiFi资源进行利用，帮助更多的人上网。用户无论身处何地，只要打开WiFi万能钥匙，即可看到周围有哪些可分享热点，点击连接即可上网。 同时，WiFi万能钥匙还能提供WiFi省电功能、查看手机流量消耗情况、快速将手机转换成WiFi热点，以及实时测试当前网络的速度等	C10182278:WiFi钥匙,C10222074:WiFi万能密码,C10409103:WiFi万能密码…,C183901:WiFi信号增强…,C3466:酷狗音乐,C5683:微信,C10397414:QQ空间,C2682:搜狗输入法,C9319:QQ,C54626:铃声多多,C36902:WiFi万能钥匙,C27162:华为应用市场,C10055832:华为文件管理,C66323:华为备份,C21976:UC浏览器,C10067631:华为手机服务,C10207207:华为云服务,C20679:QQ浏览器,C10059090:华为游戏中心,C10132067:华为帐号,
C32569	http://appstore.huawei.com:80/app/C32569	优酷	\http://appimg.hicloud.com/hwmarket/files/application/icon144/82d98fc6e2354b68b8406f7dd9b1c3ae.png	【优酷重磅独播】 极限挑战2：极限男人帮全员暖心回归 仙剑云之凡：延续仙剑经典，众星云集共赴十年之约  喜剧者联盟：接棒，小岳岳再出江湖，搞笑我光荣 小丈夫：相差10岁又怎样，洋芋CP打造 萌年龄差 火星情报局：汪涵首档网综，脑洞大开，笑出腹肌 黑白星球：马薇薇今天立论明天打脸，多元视角引发多元思考 奶酪陷阱：超人气	C5206:美团团购,C9136:唯品会,C29156:腾讯视频,C21976:UC浏览器,C20960:搜狐视频,C53424:土豆视频,C10132452:芒果TV,C3466:酷狗音乐,C10220136:QQ音乐,C2002:爱奇艺,C10021449:音乐,C2002:爱奇艺,C3466:酷狗音乐,C20960:搜狐视频,C32569:优酷,C29156:腾讯视频,C290:酷我音乐,C10220136:QQ音乐,C2068:多米音乐,C10162466:爱看4G视频,
C10021449	http://appstore.huawei.com:80/app/C10021449	音乐	\http://appimg.hicloud.com/hwmarket/files/application/icon144/3f4dfa82d953418993dfcf06fab37009.png	华为视频是华为手机上内置的系统视频播放器，旨在为用户提供一站式的视频体验服务。无需安装第三方视频软件，即可享受来自互联网的海量视频资源。欢乐颂、武神赵子龙、四大名助、我们相爱吧2、一路上有你等热门影视综艺一网打尽  亮点介绍 【在线视频】热门视频、海量美剧与大洋彼岸同享精彩剧集 【视频悬浮窗】悬浮窗设计，聊天看剧同步进行； 【智	C10055832:华为文件管理,C10200687:视频,C10067631:华为手机服务,C10132067:华为帐号,C10168550:亲情关怀,C10360236:视频,C66323:华为备份,C10207207:华为云服务,C10060708:华为支付,C10085602:花粉俱乐部,C10021449:音乐,C2002:爱奇艺,C3466:酷狗音乐,C20960:搜狐视频,C32569:优酷,C29156:腾讯视频,C290:酷我音乐,C10220136:QQ音乐,C2068:多米音乐,C10162466:爱看4G视频,
C10067631	http://appstore.huawei.com:80/app/C10067631	华为手机服务	\http://appimg.hicloud.com/hwmarket/files/application/icon144/b2656ecfdc70497ca62b91738a470149.png	华为手机服务:激活华为会员，立享精彩权益！ 更新到手机服务最新版本、免费激活会员，立享高级专属售后服务特权、VIP客服热线，还有160G免费空间、海量衣食住行礼包、华为商城优惠券等你抢！ “手机服务”为华为终端用户提供一站式售后服务，集成华为会员、在线寄修、预约维修、在线客服等十多项丰富的在线服务，旨在为亿万华为终端用户提供优质、省心、快捷的服务。 主要	C10132067:华为帐号,C10055832:华为文件管理,C10200687:视频,C10168550:亲情关怀,C66323:华为备份,C10060708:华为支付,C10207207:华为云服务,C10085602:花粉俱乐部,C10021449:音乐,C27162:华为应用市场,C36902:WiFi万能钥匙,C27162:华为应用市场,C10055832:华为文件管理,C66323:华为备份,C21976:UC浏览器,C10067631:华为手机服务,C10207207:华为云服务,C20679:QQ浏览器,C10059090:华为游戏中心,C10132067:华为帐号,
C10200687	http://appstore.huawei.com:80/app/C10200687	视频	\http://appimg.hicloud.com/hwmarket/files/application/icon144/81426a0bd8cf449e8b687ddd2accaed2_1.png	华为视频是华为手机上内置的系统视频播放器，旨在为用户提供一站式的视频体验服务。无需安装第三方视频软件，即可享受来自互联网的海量视频资源。欢乐颂、武神赵子龙、四大名助、我们相爱吧2、一路上有你等热门影视综艺一网打尽  亮点介绍 【在线视频】热门视频、海量美剧与大洋彼岸同享精彩剧集 【视频悬浮窗】悬浮窗设计，聊天看剧同步进行； 【智	C10055832:华为文件管理,C10067631:华为手机服务,C10132067:华为帐号,C10168550:亲情关怀,C10021449:音乐,C10060708:华为支付,C66323:华为备份,C10207207:华为云服务,C10085602:花粉俱乐部,C10217244:华为钱包,C10021449:音乐,C2002:爱奇艺,C3466:酷狗音乐,C20960:搜狐视频,C32569:优酷,C29156:腾讯视频,C290:酷我音乐,C10220136:QQ音乐,C2068:多米音乐,C10162466:爱看4G视频,
C5206	http://appstore.huawei.com:80/app/C5206	美团团购	\http://appimg.hicloud.com/hwmarket/files/application/icon144/1cf6b30f736744b49637218be9268add_1.png	美团团购:【超值活动】 大战一触即发，英雄齐聚一堂！5.9元看《魔兽》&《X战警》，还等什么，赶快加入吧！！！  活动时间：6.6~6.12 【产品特点】 团购新用户1元吃喝玩乐，电影，酒店，外卖，美食，旅游优惠送；老用户名店抢购，商家团购折上折； 精致美食，旅游团购，酒店预订，打折机票，特惠电影，在线买单，外卖立减，团购优惠根本停不下来！团购	C9136:唯品会,C21976:UC浏览器,C10220136:QQ音乐,C5373:支付宝,C20252:京东,C10281112:捕鱼达人千炮版,C29156:腾讯视频,C6023:美图秀秀,C32569:优酷,C10134672:开心消消乐,C34075:手机淘宝,C10049053:华为商城,C5206:美团团购,C10608:大众点评,C57804:天猫,C20252:京东,C9136:唯品会,C2217:我查查,C10116109:百度糯米,C10284106:美丽说,
C10055832	http://appstore.huawei.com:80/app/C10055832	华为文件管理	\http://appimg.hicloud.com/hwmarket/files/application/icon144/9048a4cef2d548e1af79f130a3ac57c8.png	【软件介绍】  【华为文件管理】是华为公司为用户精心打造的一款好用、易用的资源管理共享类应用软件。体贴的分类让您可以快速找到图片、音频、文档、视频、压缩包等文件，不再纠结于N级的文件目录。 【华为文件管理】支持中文、英文、法语、西班牙语、俄语、日语、韩语等42国语言，适配华为手机安卓系统4.0及以上。  【功能特色】  1.支持	C10067631:华为手机服务,C10132067:华为帐号,C10060708:华为支付,C10200687:视频,C66323:华为备份,C10168550:亲情关怀,C40066:文件管理器,C10207207:华为云服务,C10021449:音乐,C10360236:视频,C36902:WiFi万能钥匙,C27162:华为应用市场,C10055832:华为文件管理,C66323:华为备份,C21976:UC浏览器,C10067631:华为手机服务,C10207207:华为云服务,C20679:QQ浏览器,C10059090:华为游戏中心,C10132067:华为帐号,
C20679	http://appstore.huawei.com:80/app/C20679	QQ浏览器	\http://appimg.hicloud.com/hwmarket/files/application/icon144/a10ac6451e6345478997278c01dd126e.png	激情盛夏，精彩欧洲杯一场不容错过，尽在QQ浏览器                                                                    【WiFi省流量】浏览器全新WiFi功能，为您剩下更多流量，新闻视频，斗鱼直播，随时随地省流量放心享受 【赛事不错过】欧洲杯51场精彩赛事直播/录播，过把盛夏足球瘾，赛事	C10035716:搜狗浏览器,C10150873:猎豹浏览器,C43397:百度浏览器,C10397414:QQ空间,C10115951:掌上英雄联盟,C2510:QQ阅读,C7254133:腾讯手机管家（…,C57236:今日头条,C2682:搜狗输入法,C21976:UC浏览器,C36902:WiFi万能钥匙,C27162:华为应用市场,C10055832:华为文件管理,C66323:华为备份,C21976:UC浏览器,C10067631:华为手机服务,C10207207:华为云服务,C20679:QQ浏览器,C10059090:华为游戏中心,C10132067:华为帐号,
C20911	http://appstore.huawei.com:80/app/C20911	高德地图	\http://appimg.hicloud.com/hwmarket/files/application/icon144/6c423c6d170d4d7081b7a70480100321.png	高德地图---中国专业的手机地图，超过5亿用户正在使用！高德地图拥有全面精准的地点信息，特色语音导航、智能路线规划；省流量、耗电低、空间占用小、体验流畅，是您贴心的生活助手！   智能路线规划 -语音搜索轻松查询路线，出行再无忧 -超强公交规划能力，优质路线唾手可得 -步行规划再升级，室内室外全程规划直达目的地  精	C3403:高德导航,C9913:凯立德导航,C2212:腾讯地图,C10454638:优步车主端,C60394:地图,C10309974:滴滴专车司机端,C10197265:滴滴打车司机端,C3382:百度地图,C10099655:铁路12306,C10047107:滴滴出行,C3382:百度地图,C20911:高德地图,C262:去哪儿旅行,C5157:携程旅行,C10047107:滴滴出行,C5745:天翼导航,C3403:高德导航,C10239309:优步 - Uber,C39196:艺龙旅行,C10043914:和地图,
C9319	http://appstore.huawei.com:80/app/C9319	QQ	\http://appimg.hicloud.com/hwmarket/files/application/icon144/ab6c0082dbf6422f8691e326ca0acaf1.png	QQ手机版，致力于打造欢乐无限的沟通、娱乐与生活体验——乐在沟通15年，聊天欢乐8亿人！ 【全新视觉，灵动呈现】 - 全新界面：化繁为简的架构，更加轻便自如，冰川蓝主题带来灵动清爽的视觉体验。 - 语音通话：支持2人语音通话、3人语音通话、一群人语音通话都高清流畅，快拉上小伙伴体验下，想聊多久聊多久哦！ - 视频聊天：可轻松开启视频通	C10111119:QQ轻聊版,C50927:QQ HD,C5683:微信,C2543:QQ同步助手,C5373:支付宝,C2682:搜狗输入法,C10397414:QQ空间,C21976:UC浏览器,C3466:酷狗音乐,C5206:美团团购,C5683:微信,C9319:QQ,C7166:微博,C23563:陌陌,C10085602:花粉俱乐部,C10154337:易信,C37549:189邮箱,C2543:QQ同步助手,C19185:百度贴吧,C10405418:QQ邮箱,
C21976	http://appstore.huawei.com:80/app/C21976	UC浏览器	\http://appimg.hicloud.com/hwmarket/files/application/icon144/8cf65beb23854f268b217ea9aa4a507c.png	追书神器，专注免费阅读小说的追新更神器 。全网小说光速追更提醒，全站免费阅读无广告，多维推荐送好书，更有集吐槽书评交友等多位一体的高能社区，超好用的网文小说电子书追更神器！  [百万小说免费收录] 全网百万小说免费随便看，玄幻奇幻、都市言情、武侠仙侠、青春校园、穿越架空、惊悚悬疑、历史军事、耽美同人等各类小说应有尽有；还有看漫画和经典图书喔板块，	C5206:美团团购,C9136:唯品会,C10150873:猎豹浏览器,C5373:支付宝,C10035716:搜狗浏览器,C29156:腾讯视频,C32569:优酷,C3466:酷狗音乐,C10134672:开心消消乐,C10220136:QQ音乐,C36902:WiFi万能钥匙,C27162:华为应用市场,C10055832:华为文件管理,C66323:华为备份,C21976:UC浏览器,C10067631:华为手机服务,C10207207:华为云服务,C20679:QQ浏览器,C10059090:华为游戏中心,C10132067:华为帐号,
C3382	http://appstore.huawei.com:80/app/C3382	百度地图	\http://appimg.hicloud.com/hwmarket/files/application/icon144/d39b7370b3e64a2dba1778b2af82fcb7.png	即日起，下载即送三十万本正版图书不花钱畅读，全民阅读！ 【产品简介】  京东阅读，价格超低的正版阅读APP 京东阅读，三十万正版图书，书库应有尽有  京东阅读，朗读、离线多种模式轻松阅读  京东阅读，两千万用户共同选择  【主要功能】  1、海量正版图书、网络小说，三十万图书应有尽有。  2、支持离线阅读，离线	C60394:地图,C2212:腾讯地图,C10099655:铁路12306,C3403:高德导航,C5206:美团团购,C20911:高德地图,C57236:今日头条,C2543:QQ同步助手,C2861:同花顺炒股,C10454638:优步车主端,C3382:百度地图,C20911:高德地图,C262:去哪儿旅行,C5157:携程旅行,C10047107:滴滴出行,C5745:天翼导航,C3403:高德导航,C10239309:优步 - Uber,C39196:艺龙旅行,C10043914:和地图,
C121553	http://appstore.huawei.com:80/app/C121553	WPS Office	\http://appimg.hicloud.com/hwmarket/files/application/icon144/37d95c67104e439f8363a72a90d8d633.png	豆瓣阅读是最专注的中文原创写作平台，任何作者可以来这里写作文章、专栏、中篇乃至长篇作品；同时，豆瓣阅读发售出版社正版图书的电子书，读者可以在应用中读到独家原创小说和电子图书。 【内容】 - 7000多部独家授权作品， 数万种经过精细排版的正版授权图书电子书。 - 近3000个原创专栏和连载，涉及情感、文化、理财、心理、科幻、历史、悬疑等多种	C7127592:Microsoft Wo…,C7127453:Microsoft Ex…,C37127:PDF阅读器 …,C112044:超级课程表,C66323:华为备份,C10113430:CAD快速看图,C6468:金山词霸,C10166330:网易邮箱大师,C381:网易有道词典,C10405418:QQ邮箱,C121553:WPS Office,C381:网易有道词典,C174391:百度云,C5458:驾考宝典,C10113015:作业帮,C6468:金山词霸,C10068705:扫描全能王,C10191382:小猿搜题,C10082485:名片全能王,C10208807:驾校一点通,
